,0.37,time
0,1,0
1,0.903243908,0.571906355
2,0.829930421,1.143812709
3,0.768095232,1.715719064
4,0.714957823,2.287625418
5,0.668998033,2.859531773
6,0.627434161,3.431438127
7,0.592777404,4.003344482
8,0.563642291,4.575250836
9,0.537424241,5.147157191
10,0.513536063,5.719063545
11,0.491715025,6.2909699
12,0.471713538,6.862876254
13,0.45337664,7.434782609
14,0.436476588,8.006688963
15,0.420862444,8.578595318
16,0.406391101,9.150501672
17,0.392918561,9.722408027
18,0.380362591,10.29431438
19,0.368605889,10.86622074
20,0.357578316,11.43812709
21,0.3472124,12.01003344
22,0.337437576,12.5819398
23,0.32821803,13.15384615
24,0.319492541,13.72575251
25,0.311227154,14.29765886
26,0.3033871,14.86956522
27,0.295933589,15.44147157
28,0.288849216,16.01337793
29,0.282098027,16.58528428
30,0.275661605,17.15719064
31,0.269519563,17.72909699
32,0.263648332,18.30100334
33,0.258038576,18.8729097
34,0.2526671,19.44481605
35,0.247522793,20.01672241
36,0.242592661,20.58862876
37,0.237861435,21.16053512
38,0.233323455,21.73244147
39,0.228962673,22.30434783
40,0.224772133,22.87625418
41,0.220742939,23.44816054
42,0.21686431,24.02006689
43,0.213132953,24.59197324
44,0.209537259,25.1638796
45,0.206072462,25.73578595
46,0.202732311,26.30769231
47,0.19950896,26.87959866
48,0.1964004,27.45150502
49,0.193397865,28.02341137
50,0.190498236,28.59531773
51,0.187696721,29.16722408
52,0.184987588,29.73913043
53,0.182369477,30.31103679
54,0.179835749,30.88294314
55,0.177384109,31.4548495
56,0.175011037,32.02675585
57,0.172712114,32.59866221
58,0.170486589,33.17056856
59,0.168329145,33.74247492
60,0.166238143,34.31438127
61,0.164210812,34.88628763
62,0.162243775,35.45819398
63,0.16033647,36.03010033
64,0.158484832,36.60200669
65,0.156687664,37.17391304
66,0.154942806,37.7458194
67,0.153247639,38.31772575
68,0.151601764,38.88963211
69,0.150001879,39.46153846
70,0.148447177,40.03344482
71,0.146935842,40.60535117
72,0.145465801,41.17725753
73,0.144036705,41.74916388
74,0.142645953,42.32107023
75,0.141292863,42.89297659
76,0.13997607,43.46488294
77,0.138693914,44.0367893
78,0.137446179,44.60869565
79,0.136230715,45.18060201
80,0.135047054,45.75250836
81,0.133894054,46.32441472
82,0.132770292,46.89632107
83,0.131675725,47.46822742
84,0.130608455,48.04013378
85,0.129568044,48.61204013
86,0.128553579,49.18394649
87,0.127564016,49.75585284
88,0.12659918,50.3277592
89,0.125657668,50.89966555
90,0.124739166,51.47157191
91,0.123842942,52.04347826
92,0.122968038,52.61538462
93,0.122114366,53.18729097
94,0.121280792,53.75919732
95,0.120467025,54.33110368
96,0.119672413,54.90301003
97,0.118896247,55.47491639
98,0.118138418,56.04682274
99,0.11739794,56.6187291
100,0.116674569,57.19063545
101,0.115967931,57.76254181
102,0.11527717,58.33444816
103,0.114602413,58.90635452
104,0.113942674,59.47826087
105,0.113297887,60.05016722
106,0.112667551,60.62207358
107,0.112051144,61.19397993
108,0.11144863,61.76588629
109,0.110859293,62.33779264
110,0.110283018,62.909699
111,0.109719358,63.48160535
112,0.10916791,64.05351171
113,0.108628589,64.62541806
114,0.108100787,65.19732441
115,0.107584375,65.76923077
116,0.107079055,66.34113712
117,0.106584421,66.91304348
118,0.106100458,67.48494983
119,0.105626588,68.05685619
120,0.105162799,68.62876254
121,0.104708749,69.2006689
122,0.104264127,69.77257525
123,0.103828915,70.34448161
124,0.103402626,70.91638796
125,0.102985251,71.48829431
126,0.102576477,72.06020067
127,0.102176027,72.63210702
128,0.101783934,73.20401338
129,0.101399743,73.77591973
130,0.101023443,74.34782609
131,0.100654752,74.91973244
132,0.100293485,75.4916388
133,0.099939605,76.06354515
134,0.099592755,76.63545151
135,0.099252911,77.20735786
136,0.09891987,77.77926421
137,0.098593383,78.35117057
138,0.098273522,78.92307692
139,0.097959904,79.49498328
140,0.097652549,80.06688963
141,0.097351221,80.63879599
142,0.097055809,81.21070234
143,0.096766318,81.7826087
144,0.096482399,82.35451505
145,0.096204119,82.9264214
146,0.095931249,83.49832776
147,0.095663678,84.07023411
148,0.095401365,84.64214047
149,0.09514407,85.21404682
150,0.094891829,85.78595318
151,0.094644415,86.35785953
152,0.09440177,86.92976589
153,0.094163826,87.50167224
154,0.093930408,88.0735786
155,0.093701488,88.64548495
156,0.093476945,89.2173913
157,0.093256631,89.78929766
158,0.093040593,90.36120401
159,0.092828601,90.93311037
160,0.092620652,91.50501672
161,0.092416642,92.07692308
162,0.092216444,92.64882943
163,0.092020083,93.22073579
164,0.091827356,93.79264214
165,0.091638296,94.36454849
166,0.091452778,94.93645485
167,0.091270696,95.5083612
168,0.091092066,96.08026756
169,0.090916717,96.65217391
170,0.090744685,97.22408027
171,0.090575821,97.79598662
172,0.090410085,98.36789298
173,0.090247457,98.93979933
174,0.09008823,99.51170569
175,0.08993114,100.083612
176,0.089777333,100.6555184
177,0.089626347,101.2274247
178,0.089478197,101.7993311
179,0.089333267,102.3712375
180,0.089189931,102.9431438
181,0.089049752,103.5150502
182,0.08891213,104.0869565
183,0.088777055,104.6588629
184,0.088644402,105.2307692
185,0.088514203,105.8026756
186,0.088386365,106.3745819
187,0.088260835,106.9464883
188,0.088137602,107.5183946
189,0.088016586,108.090301
190,0.087897779,108.6622074
191,0.087781124,109.2341137
192,0.087666563,109.8060201
193,0.087554089,110.3779264
194,0.087443616,110.9498328
195,0.087335157,111.5217391
196,0.087228643,112.0936455
197,0.087124029,112.6655518
198,0.087021326,113.2374582
199,0.086920423,113.8093645
200,0.086821378,114.3812709
201,0.086724068,114.9531773
202,0.086628495,115.5250836
203,0.086534647,116.09699
204,0.086442456,116.6688963
205,0.086351939,117.2408027
206,0.086263026,117.812709
207,0.086175685,118.3846154
208,0.086089923,118.9565217
209,0.086005684,119.5284281
210,0.085922944,120.1003344
211,0.085841706,120.6722408
212,0.085761919,121.2441472
213,0.085683535,121.8160535
214,0.085606557,122.3879599
215,0.085530959,122.9598662
216,0.085456784,123.5317726
217,0.085383857,124.1036789
218,0.085312144,124.6755853
219,0.085241769,125.2474916
220,0.085172667,125.819398
221,0.085104788,126.3913043
222,0.085038108,126.9632107
223,0.08497262,127.5351171
224,0.084908285,128.1070234
225,0.084845087,128.6789298
226,0.084783022,129.2508361
227,0.084722056,129.8227425
228,0.084662173,130.3946488
229,0.084603335,130.9665552
230,0.084545551,131.5384615
231,0.084488787,132.1103679
232,0.084433013,132.6822742
233,0.084378241,133.2541806
234,0.084324412,133.826087
235,0.084271555,134.3979933
236,0.08421962,134.9698997
237,0.084168607,135.541806
238,0.08411849,136.1137124
239,0.084069248,136.6856187
240,0.084020887,137.2575251
241,0.083973369,137.8294314
242,0.083926684,138.4013378
243,0.083880833,138.9732441
244,0.083835771,139.5451505
245,0.08379152,140.1170569
246,0.083748033,140.6889632
247,0.083705313,141.2608696
248,0.083663346,141.8327759
249,0.083622107,142.4046823
250,0.083581604,142.9765886
251,0.083541801,143.548495
252,0.083502682,144.1204013
253,0.083464288,144.6923077
254,0.083426541,145.264214
255,0.083389483,145.8361204
256,0.08335304,146.4080268
257,0.083317253,146.9799331
258,0.083282091,147.5518395
259,0.083247519,148.1237458
260,0.083213583,148.6956522
261,0.083180245,149.2675585
262,0.083147484,149.8394649
263,0.083115294,150.4113712
264,0.083083671,150.9832776
265,0.0830526,151.5551839
266,0.083022081,152.1270903
267,0.08299211,152.6989967
268,0.082962644,153.270903
269,0.082933655,153.8428094
270,0.08290526,154.4147157
271,0.08287731,154.9866221
272,0.082849852,155.5585284
273,0.082822888,156.1304348
274,0.082796387,156.7023411
275,0.082770369,157.2742475
276,0.082744785,157.8461538
277,0.08271965,158.4180602
278,0.082694994,158.9899666
279,0.082670707,159.5618729
280,0.082646874,160.1337793
281,0.082623475,160.7056856
282,0.082600475,161.277592
283,0.082577872,161.8494983
284,0.082555657,162.4214047
285,0.08253382,162.993311
286,0.082512384,163.5652174
287,0.082491364,164.1371237
288,0.08247068,164.7090301
289,0.082450346,165.2809365
290,0.082430379,165.8528428
291,0.082410754,166.4247492
292,0.082391481,166.9966555
293,0.082372543,167.5685619
294,0.082353939,168.1404682
295,0.082335668,168.7123746
296,0.08231771,169.2842809
297,0.082300052,169.8561873
298,0.082282733,170.4280936
299,0.082265693,171
