,0.1,time
0,1,0
1,0.903235352,0.571906355
2,0.829701773,1.143812709
3,0.767765483,1.715719064
4,0.714509439,2.287625418
5,0.668503989,2.859531773
6,0.628058005,3.431438127
7,0.592997328,4.003344482
8,0.56318814,4.575250836
9,0.536403771,5.147157191
10,0.512104011,5.719063545
11,0.489987921,6.2909699
12,0.469773438,6.862876254
13,0.451291442,7.434782609
14,0.434293782,8.006688963
15,0.418621939,8.578595318
16,0.40412146,9.150501672
17,0.390643845,9.722408027
18,0.378100999,10.29431438
19,0.366352636,10.86622074
20,0.355381694,11.43812709
21,0.345060953,12.01003344
22,0.335337703,12.5819398
23,0.326173217,13.15384615
24,0.317506111,13.72575251
25,0.309301272,14.29765886
26,0.301523019,14.86956522
27,0.29413201,15.44147157
28,0.287110156,16.01337793
29,0.280421658,16.58528428
30,0.274047054,17.15719064
31,0.26796632,17.72909699
32,0.262155426,18.30100334
33,0.256604803,18.8729097
34,0.251291139,19.44481605
35,0.246203403,20.01672241
36,0.241328448,20.58862876
37,0.23665075,21.16053512
38,0.232164876,21.73244147
39,0.227854611,22.30434783
40,0.22371284,22.87625418
41,0.219731162,23.44816054
42,0.2158984,24.02006689
43,0.212211347,24.59197324
44,0.208658486,25.1638796
45,0.205235014,25.73578595
46,0.201935109,26.30769231
47,0.19875009,26.87959866
48,0.195678729,27.45150502
49,0.192712162,28.02341137
50,0.189847064,28.59531773
51,0.187078918,29.16722408
52,0.184401859,29.73913043
53,0.181814837,30.31103679
54,0.179311033,30.88294314
55,0.176888269,31.4548495
56,0.174542969,32.02675585
57,0.172270864,32.59866221
58,0.170071002,33.17056856
59,0.167938486,33.74247492
60,0.165871354,34.31438127
61,0.163867171,34.88628763
62,0.161922456,35.45819398
63,0.160036615,36.03010033
64,0.158205928,36.60200669
65,0.156428764,37.17391304
66,0.154703163,37.7458194
67,0.153026591,38.31772575
68,0.151398331,38.88963211
69,0.149815567,39.46153846
70,0.148277189,40.03344482
71,0.146781469,40.60535117
72,0.145326565,41.17725753
73,0.143911997,41.74916388
74,0.142535131,42.32107023
75,0.14119582,42.89297659
76,0.139892219,43.46488294
77,0.138622637,44.0367893
78,0.137387108,44.60869565
79,0.136183464,45.18060201
80,0.135011154,45.75250836
81,0.133869121,46.32441472
82,0.132755978,46.89632107
83,0.131671635,47.46822742
84,0.130614203,48.04013378
85,0.129583297,48.61204013
86,0.128578165,49.18394649
87,0.127597855,49.75585284
88,0.126641655,50.3277592
89,0.125708647,50.89966555
90,0.124798369,51.47157191
91,0.123910121,52.04347826
92,0.123042963,52.61538462
93,0.122196725,53.18729097
94,0.121370349,53.75919732
95,0.120563553,54.33110368
96,0.119775657,54.90301003
97,0.119005982,55.47491639
98,0.118254397,56.04682274
99,0.117519976,56.6187291
100,0.116802468,57.19063545
101,0.116101352,57.76254181
102,0.115416066,58.33444816
103,0.114746435,58.90635452
104,0.114091707,59.47826087
105,0.113451746,60.05016722
106,0.112825516,60.62207358
107,0.112214075,61.19397993
108,0.111615801,61.76588629
109,0.111030589,62.33779264
110,0.110458208,62.909699
111,0.109898281,63.48160535
112,0.109350443,64.05351171
113,0.108814553,64.62541806
114,0.108290088,65.19732441
115,0.107776912,65.76923077
116,0.107274687,66.34113712
117,0.106783003,66.91304348
118,0.106301907,67.48494983
119,0.105830808,68.05685619
120,0.105369697,68.62876254
121,0.104918146,69.2006689
122,0.104476316,69.77257525
123,0.104043224,70.34448161
124,0.103619182,70.91638796
125,0.103204024,71.48829431
126,0.10279732,72.06020067
127,0.102398815,72.63210702
128,0.10200878,73.20401338
129,0.101626461,73.77591973
130,0.10125201,74.34782609
131,0.100885062,74.91973244
132,0.100525438,75.4916388
133,0.100173211,76.06354515
134,0.099827917,76.63545151
135,0.099489613,77.20735786
136,0.099158019,77.77926421
137,0.098832926,78.35117057
138,0.098514445,78.92307692
139,0.098202106,79.49498328
140,0.097896022,80.06688963
141,0.097595884,80.63879599
142,0.097301624,81.21070234
143,0.097013178,81.7826087
144,0.096730271,82.35451505
145,0.09645294,82.9264214
146,0.096180973,83.49832776
147,0.095914233,84.07023411
148,0.095652676,84.64214047
149,0.095396114,85.21404682
150,0.095144537,85.78595318
151,0.094897745,86.35785953
152,0.094655651,86.92976589
153,0.094418241,87.50167224
154,0.094185296,88.0735786
155,0.093956804,88.64548495
156,0.093732627,89.2173913
157,0.093512704,89.78929766
158,0.093296958,90.36120401
159,0.093085228,90.93311037
160,0.092877549,91.50501672
161,0.092673731,92.07692308
162,0.092473723,92.64882943
163,0.092277552,93.22073579
164,0.092084881,93.79264214
165,0.091895935,94.36454849
166,0.091710502,94.93645485
167,0.0915285,95.5083612
168,0.091350046,96.08026756
169,0.091174729,96.65217391
170,0.091002707,97.22408027
171,0.090833696,97.79598662
172,0.09066789,98.36789298
173,0.090505207,98.93979933
174,0.09034548,99.51170569
175,0.090188692,100.083612
176,0.090034817,100.6555184
177,0.089883703,101.2274247
178,0.089735468,101.7993311
179,0.089589833,102.3712375
180,0.0894469,102.9431438
181,0.089306556,103.5150502
182,0.089168775,104.0869565
183,0.089033527,104.6588629
184,0.0889007,105.2307692
185,0.088770319,105.8026756
186,0.088642298,106.3745819
187,0.088516587,106.9464883
188,0.088393145,107.5183946
189,0.088271918,108.090301
190,0.088152875,108.6622074
191,0.088036018,109.2341137
192,0.087921202,109.8060201
193,0.087808547,110.3779264
194,0.087697857,110.9498328
195,0.087589153,111.5217391
196,0.087482432,112.0936455
197,0.087377597,112.6655518
198,0.08727466,113.2374582
199,0.087173553,113.8093645
200,0.087074233,114.3812709
201,0.086976725,114.9531773
202,0.086880968,115.5250836
203,0.086786888,116.09699
204,0.0866945,116.6688963
205,0.08660378,117.2408027
206,0.086514643,117.812709
207,0.086427104,118.3846154
208,0.086341139,118.9565217
209,0.086256668,119.5284281
210,0.086173683,120.1003344
211,0.086092247,120.6722408
212,0.08601222,121.2441472
213,0.085933621,121.8160535
214,0.085856375,122.3879599
215,0.085780538,122.9598662
216,0.085706045,123.5317726
217,0.085632956,124.1036789
218,0.085560986,124.6755853
219,0.085490352,125.2474916
220,0.085420975,125.819398
221,0.085352848,126.3913043
222,0.085285908,126.9632107
223,0.085220185,127.5351171
224,0.085155587,128.1070234
225,0.085092129,128.6789298
226,0.085029816,129.2508361
227,0.084968577,129.8227425
228,0.08490839,130.3946488
229,0.084849322,130.9665552
230,0.084791273,131.5384615
231,0.084734259,132.1103679
232,0.084676879,132.6822742
233,0.084621841,133.2541806
234,0.084567731,133.826087
235,0.084516012,134.3979933
236,0.084463815,134.9698997
237,0.08441255,135.541806
238,0.084362178,136.1137124
239,0.084312816,136.6856187
240,0.084264171,137.2575251
241,0.084216385,137.8294314
242,0.084169447,138.4013378
243,0.084123338,138.9732441
244,0.084078061,139.5451505
245,0.084033571,140.1170569
246,0.083989871,140.6889632
247,0.083946872,141.2608696
248,0.083904681,141.8327759
249,0.083863157,142.4046823
250,0.083822541,142.9765886
251,0.083782492,143.548495
252,0.083743182,144.1204013
253,0.083704532,144.6923077
254,0.083666595,145.264214
255,0.083629304,145.8361204
256,0.083592632,146.4080268
257,0.083556686,146.9799331
258,0.083521307,147.5518395
259,0.08348654,148.1237458
260,0.083452428,148.6956522
261,0.083418876,149.2675585
262,0.083385941,149.8394649
263,0.083353557,150.4113712
264,0.083321762,150.9832776
265,0.083290503,151.5551839
266,0.083259781,152.1270903
267,0.083229626,152.6989967
268,0.083199971,153.270903
269,0.083170835,153.8428094
270,0.083142258,154.4147157
271,0.083114126,154.9866221
272,0.083086508,155.5585284
273,0.083059397,156.1304348
274,0.083032699,156.7023411
275,0.083006536,157.2742475
276,0.08298079,157.8461538
277,0.08295552,158.4180602
278,0.082930677,158.9899666
279,0.082906263,159.5618729
280,0.082882259,160.1337793
281,0.082858709,160.7056856
282,0.082835575,161.277592
283,0.082812802,161.8494983
284,0.082790459,162.4214047
285,0.082768508,162.993311
286,0.082746955,163.5652174
287,0.082725758,164.1371237
288,0.082704961,164.7090301
289,0.08268448,165.2809365
290,0.08266441,165.8528428
291,0.082644638,166.4247492
292,0.08262523,166.9966555
293,0.082606157,167.5685619
294,0.082587427,168.1404682
295,0.082569036,168.7123746
296,0.082550958,169.2842809
297,0.082533172,169.8561873
298,0.082515737,170.4280936
299,0.082498557,171
