,1.85,time
0,1,0
1,0.903270037,0.571906355
2,0.830003927,1.143812709
3,0.768242618,1.715719064
4,0.71514778,2.287625418
5,0.669218177,2.859531773
6,0.62641051,3.431438127
7,0.592478184,4.003344482
8,0.564509721,4.575250836
9,0.539428784,5.147157191
10,0.516412842,5.719063545
11,0.49520644,6.2909699
12,0.475617638,6.862876254
13,0.457532606,7.434782609
14,0.440768763,8.006688963
15,0.425207106,8.578595318
16,0.410729181,9.150501672
17,0.397207323,9.722408027
18,0.38457418,10.29431438
19,0.372720054,10.86622074
20,0.361581814,11.43812709
21,0.351097361,12.01003344
22,0.341198711,12.5819398
23,0.331853591,13.15384615
24,0.323001737,13.72575251
25,0.314610695,14.29765886
26,0.306646609,14.86956522
27,0.299071134,15.44147157
28,0.291868098,16.01337793
29,0.285001081,16.58528428
30,0.278452028,17.15719064
31,0.272200744,17.72909699
32,0.266223421,18.30100334
33,0.260511437,18.8729097
34,0.255040976,19.44481605
35,0.249801156,20.01672241
36,0.244778831,20.58862876
37,0.239958527,21.16053512
38,0.235334888,21.73244147
39,0.2308915,22.30434783
40,0.226621406,22.87625418
41,0.222515708,23.44816054
42,0.218563286,24.02006689
43,0.214761058,24.59197324
44,0.211097089,25.1638796
45,0.207566657,25.73578595
46,0.204163351,26.30769231
47,0.200879182,26.87959866
48,0.197712175,27.45150502
49,0.194653379,28.02341137
50,0.191699534,28.59531773
51,0.188845897,29.16722408
52,0.186086557,29.73913043
53,0.183420196,30.31103679
54,0.180839953,30.88294314
55,0.178343579,31.4548495
56,0.17592742,32.02675585
57,0.173587009,32.59866221
58,0.171321433,33.17056856
59,0.169125434,33.74247492
60,0.16699732,34.31438127
61,0.164934259,34.88628763
62,0.162932814,35.45819398
63,0.160992339,36.03010033
64,0.159108789,36.60200669
65,0.157280846,37.17391304
66,0.155506349,37.7458194
67,0.15378254,38.31772575
68,0.152108951,38.88963211
69,0.15048225,39.46153846
70,0.148901531,40.03344482
71,0.147365041,40.60535117
72,0.145870602,41.17725753
73,0.144418088,41.74916388
74,0.143004622,42.32107023
75,0.141629666,42.89297659
76,0.140291717,43.46488294
77,0.138989111,44.0367893
78,0.137721612,44.60869565
79,0.136487051,45.18060201
80,0.135284923,45.75250836
